key,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,@Wael_Elrifai from @Pentaho talks about machine learning algorithms at @bigdata gathering in Helsinki https://t.co/QMOy2ZnFDy,FALSE,0,Wael_Elrifai,22/03/2017 10:50,FALSE,NA,8.44502E+17,18650325,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stevesarsfield,0,FALSE,FALSE,NA,NA
2,"RT @atolcd: C'est encore #lemoisdelacarto ! La semaine prochaine, nous vous proposons un webinar dédié au géodécisionnel &gt;&gt; https://t.co/b3…",FALSE,0,NA,22/03/2017 10:50,FALSE,NA,8.44502E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jpporcherot,0,TRUE,FALSE,NA,NA
3,RT @stevesarsfield: #IoT is transforming the world. In Helsinki today talking #bigdata https://t.co/xhEvgyfken with @vertica @hpe_voltage @…,FALSE,0,NA,22/03/2017 10:41,FALSE,NA,8.44499E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dlandew,2,TRUE,FALSE,NA,NA
4,Schöne Zusammenfassung des #PUM17: BigData-Insider berichtet über das Pentaho User Meeting @bigdata_insider https://t.co/SiTl3B3wWn,FALSE,2,NA,22/03/2017 10:14,FALSE,NA,8.44492E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",pug_dach,1,FALSE,FALSE,NA,NA
5,"RT @Pentaho: Standing room only for session on It’s Not Just About Visualisation or Business Analytics, with  @Wael_Elrifai at #GartnerDA i…",FALSE,0,NA,22/03/2017 09:52,FALSE,NA,8.44487E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",biconnections,4,TRUE,FALSE,NA,NA
6,"RT @Pentaho: Standing room only for session on It’s Not Just About Visualisation or Business Analytics, with  @Wael_Elrifai at #GartnerDA i…",FALSE,0,NA,22/03/2017 09:48,FALSE,NA,8.44486E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mattcasters,4,TRUE,FALSE,NA,NA
7,"RT @pmalves: I'm giving #Pentaho #Ctools advaced course 9 -10 May in São Paulo, Brazil (right before #pentahoday) https://t.co/kFtDlu3aqX @…",FALSE,0,NA,22/03/2017 09:48,FALSE,NA,8.44486E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mattcasters,3,TRUE,FALSE,NA,NA
8,"RT @infobrainbug: Empower people across the organization to make faster, more informed business decisions #pentaho #BigData #analytics http…",FALSE,0,NA,22/03/2017 09:27,FALSE,NA,8.44481E+17,NA,"<a href=""https://abc.def.com"" rel=""nofollow"">DavidHelloall</a>",DavidtheData,1,TRUE,FALSE,NA,NA
9,"Empower people across the organization to make faster, more informed business decisions #pentaho #BigData #analytics https://t.co/aK9mFbi9UG",FALSE,0,NA,22/03/2017 09:27,FALSE,NA,8.44481E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",infobrainbug,1,FALSE,FALSE,NA,NA
10,#empleo #trabajo Consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle https://t.co/fYELRdIKcB,FALSE,0,NA,22/03/2017 08:11,FALSE,NA,8.44461E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
11,I added a video to a @YouTube playlist https://t.co/2SsdjTBYns Pentaho Online Training,FALSE,0,NA,22/03/2017 08:01,FALSE,NA,8.44459E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",xoomITtrainings,0,FALSE,FALSE,NA,NA
12,The latest TIC diario aTICser! https://t.co/XB9lPZmrOs Thanks to @polnavarro @Pentaho #marketing #hemeroteca,FALSE,0,NA,22/03/2017 07:33,FALSE,NA,8.44452E+17,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",aTICser,0,FALSE,FALSE,NA,NA
13,"C'est encore #lemoisdelacarto ! La semaine prochaine, nous vous proposons un webinar dédié au géodécisionnel &gt;&gt; https://t.co/b3uUiwoBUw",FALSE,0,NA,22/03/2017 07:02,FALSE,NA,8.44444E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",atolcd,0,FALSE,FALSE,NA,NA
14,#Hiring for Pentaho Integration Developer #TechJobs #pentaho #java #scripting #plsql #sql #career | Apply Now https://t.co/DeuEn3jpca,FALSE,0,NA,22/03/2017 06:07,FALSE,NA,8.4443E+17,NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>",HH_Technology,0,FALSE,FALSE,NA,NA
15,RT @opentoile: Ravi de présenter au #HitachiImpactDay et au stade francais Paris un exemple d'Analytique sur le Cloud  #Pentaho https://t.c…,FALSE,0,NA,22/03/2017 05:49,FALSE,NA,8.44426E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BertrandLQ,1,TRUE,FALSE,NA,NA
16,RT @Pentaho: RESOURCE: Implementing #Hadoop - 7 Common Mistakes and How to Avoid Them: https://t.co/t5BCuHLevA https://t.co/C5NiD02KDn,FALSE,0,NA,22/03/2017 05:48,FALSE,NA,8.44426E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BertrandLQ,6,TRUE,FALSE,NA,NA
17,RT @HDS_Fr: Le #DataMartAsAservice par @Pentaho @opentoile https://t.co/vbZisYvYKO,FALSE,0,NA,22/03/2017 05:48,FALSE,NA,8.44425E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BertrandLQ,4,TRUE,FALSE,NA,NA
18,RT @Pentaho: Pentaho Community: Latest blog from @HDScorp details some exciting news! Check it out: https://t.co/NAtQFodeWW,FALSE,0,NA,22/03/2017 05:48,FALSE,NA,8.44425E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BertrandLQ,3,TRUE,FALSE,NA,NA
19,"RT @KenWoodOnTech: @Pentaho + #IoT + #Mobile - Hello World with a mobile twist. Monitoring the sensors on a iPhone, LIVE! With device locat…",FALSE,0,NA,22/03/2017 05:47,FALSE,NA,8.44425E+17,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",zacharyzeus,6,TRUE,FALSE,NA,NA
20,"RT @KenWoodOnTech: @Pentaho + #IoT + #Mobile - Hello World with a mobile twist. Monitoring the sensors on a iPhone, LIVE! With device locat…",FALSE,0,NA,22/03/2017 05:41,FALSE,NA,8.44424E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HiromuHota,6,TRUE,FALSE,NA,NA
21,RT @stevesarsfield: #IoT is transforming the world. In Helsinki today talking #bigdata https://t.co/xhEvgyfken with @vertica @hpe_voltage @…,FALSE,0,NA,22/03/2017 05:39,FALSE,NA,8.44423E+17,NA,"<a href=""https://abc.def.com"" rel=""nofollow"">DavidHelloall</a>",DavidtheData,2,TRUE,FALSE,NA,NA
22,#IoT is transforming the world. In Helsinki today talking #bigdata https://t.co/xhEvgyfken with @vertica @hpe_voltage @cloudera @Pentaho,FALSE,2,NA,22/03/2017 05:39,FALSE,NA,8.44423E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stevesarsfield,2,FALSE,FALSE,NA,NA
23,Learn the three things that add up to ‘The dawn of the #Predictive Era’ - @Wael_Elrifai shares in his latest blog: https://t.co/iACKfpvACV,FALSE,0,NA,22/03/2017 05:25,FALSE,NA,8.4442E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Ashnikbiz,0,FALSE,FALSE,NA,NA
24,"RT @rshomair: My brain is now trained RT @Forbes: How to train a machine brain, Pentaho's 4 pillars of AI
https://t.co/dCkNtVD3gK https://t…",FALSE,0,NA,22/03/2017 05:19,FALSE,NA,8.44418E+17,NA,"<a href=""http://www.corriere.it"" rel=""nofollow"">MyBrainIs</a>",mybrainis,8,TRUE,FALSE,NA,NA
25,"RT @fernandommota: 2 talks approved in #PentahoDay <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>,  the biggest #pentaho community event in the world, May 11-12, Curitiba, Brazil: http…",FALSE,0,NA,22/03/2017 05:02,FALSE,NA,8.44414E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jortilles,1,TRUE,FALSE,NA,NA
26,#trabajo Consultor Pentaho Kettle Barcelona. Envía CV candidato@tsdconsulting.es. Asunto: Kettle  #empleo https://t.co/h9O22WPUkz,FALSE,0,NA,22/03/2017 04:12,FALSE,NA,8.44401E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
27,RT @edomax: @FitoDotNET @natho47 sumado a eso un #BI en el caso nuestro en #linux #PostgreSQL #Pentaho y empezando a meterle #PowerBI,FALSE,0,NA,22/03/2017 03:56,FALSE,NA,8.44397E+17,NA,"<a href=""http://tucsoncode.org"" rel=""nofollow"">JSabotTCS</a>",TucsonCode,1,TRUE,FALSE,NA,NA
28,@FitoDotNET @natho47 sumado a eso un #BI en el caso nuestro en #linux #PostgreSQL #Pentaho y empezando a meterle #PowerBI,FALSE,0,FitoDotNET,22/03/2017 03:40,FALSE,8.44383E+17,8.44393E+17,3650831,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",edomax,1,FALSE,FALSE,NA,NA
29,"RT @pmalves: I'm giving #Pentaho #Ctools advaced course 9 -10 May in São Paulo, Brazil (right before #pentahoday) https://t.co/kFtDlu3aqX @…",FALSE,0,NA,22/03/2017 03:18,FALSE,NA,8.44388E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",duartecunhaleao,3,TRUE,FALSE,NA,NA
30,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:17,FALSE,NA,8.44388E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AldenMartinWP,15,TRUE,FALSE,NA,NA
31,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:16,FALSE,NA,8.44387E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dominique0503,15,TRUE,FALSE,NA,NA
32,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:15,FALSE,NA,8.44387E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Goldeagle91,15,TRUE,FALSE,NA,NA
33,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:14,FALSE,NA,8.44387E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OG__Panoramic,15,TRUE,FALSE,NA,NA
34,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:14,FALSE,NA,8.44387E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",steffan__gomez,15,TRUE,FALSE,NA,NA
35,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:07,FALSE,NA,8.44385E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",klarlzag,15,TRUE,FALSE,NA,NA
36,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:02,FALSE,NA,8.44384E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HafedaB886,15,TRUE,FALSE,NA,NA
37,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:01,FALSE,NA,8.44384E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamwiIlrglhrc,15,TRUE,FALSE,NA,NA
38,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:01,FALSE,NA,8.44383E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RRCA__,15,TRUE,FALSE,NA,NA
39,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 03:00,FALSE,NA,8.44383E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mondeetmalson,15,TRUE,FALSE,NA,NA
40,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 02:59,FALSE,NA,8.44383E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MrsDarkandSexy5,15,TRUE,FALSE,NA,NA
41,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 02:58,FALSE,NA,8.44383E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chllisweet,15,TRUE,FALSE,NA,NA
42,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 02:57,FALSE,NA,8.44383E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ScottStevens855,15,TRUE,FALSE,NA,NA
43,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 02:51,FALSE,NA,8.44381E+17,NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>",itknowingness,15,TRUE,FALSE,NA,NA
44,RT @MsKMSutherland: Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t…,FALSE,0,NA,22/03/2017 02:51,FALSE,NA,8.44381E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",digitalolson,15,TRUE,FALSE,NA,NA
45,Gartner Data &amp; Analytics Summit: 2017 Recap - A Data-Driven Organization &amp; Shift to Smarter ...: https://t.co/LFmgattzTG #bi #businessinte…,FALSE,0,NA,22/03/2017 02:22,FALSE,NA,8.44374E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ConstantCrawler,0,FALSE,FALSE,NA,NA
46,"RT @GilPress: How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI via @forbes https://t.co/3semKLB312",FALSE,0,NA,22/03/2017 01:38,FALSE,NA,8.44363E+17,NA,"<a href=""http://umeton.com"" rel=""nofollow"">rtapp315156161</a>",renato_umeton,1,TRUE,FALSE,NA,NA
47,"How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI via forbes https://t.co/c1pTANNqTV",FALSE,0,NA,22/03/2017 01:37,FALSE,NA,8.44362E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",danielcantorna,0,FALSE,FALSE,NA,NA
48,"How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI via @forbes https://t.co/3semKLB312",FALSE,1,NA,22/03/2017 01:34,FALSE,NA,8.44362E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GilPress,1,FALSE,FALSE,NA,NA
49,Gartner Data &amp; Analytics Summit: 2017 Recap - A Data-Driven Organization &amp; Shift to Smarter ... https://t.co/jktl7NEg8U #DataAnalytics,FALSE,0,NA,22/03/2017 01:11,FALSE,NA,8.44356E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",TungstenBigData,0,FALSE,FALSE,NA,NA
50,#empleo #trabajo Consultor Pentaho Kettle Barcelona. Envía CV candidato@tsdconsulting.es. Asunto: Kettle https://t.co/fYELRdIKcB,FALSE,0,NA,22/03/2017 01:10,FALSE,NA,8.44356E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
51,RT @HDSBrasil: Inovando na comunidade @Pentaho #OpenSource. https://t.co/DZP9CV4pFT https://t.co/XUVMM7elyd,FALSE,0,NA,22/03/2017 00:15,FALSE,NA,8.44342E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iivanov482,4,TRUE,FALSE,NA,NA
52,RT @HDSBrasil: Inovando na comunidade @Pentaho #OpenSource. https://t.co/DZP9CV4pFT https://t.co/XUVMM7elyd,FALSE,0,NA,22/03/2017 00:10,FALSE,NA,8.4434E+17,NA,"<a href=""http://ns-madenza.com/tweetpress/gielies/saffabuzz"" rel=""nofollow"">Saffa Ag July</a>",BuzzSaffa,4,TRUE,FALSE,NA,NA
53,RT @HDSBrasil: Inovando na comunidade @Pentaho #OpenSource. https://t.co/DZP9CV4pFT https://t.co/XUVMM7elyd,FALSE,0,NA,22/03/2017 00:03,FALSE,NA,8.44339E+17,NA,"<a href=""http://www.ns-madenza.com/tweetpress/wales/specials/pombuzz"" rel=""nofollow"">Pom July Ag</a>",PomBuzz,4,TRUE,FALSE,NA,NA
54,RT @HDSBrasil: Inovando na comunidade @Pentaho #OpenSource. https://t.co/DZP9CV4pFT https://t.co/XUVMM7elyd,FALSE,0,NA,22/03/2017 00:00,FALSE,NA,8.44338E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",daniloggarcia,4,TRUE,FALSE,NA,NA
55,RT @HDSLatam: El Santo Grial de #analytics es el valor entre #Data e #Insight. @Pentaho https://t.co/MyMYuJxGIM,FALSE,0,NA,21/03/2017 23:54,FALSE,NA,8.44336E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ponchoelizondo,1,TRUE,FALSE,NA,NA
56,Pentaho Ends Machine Learning Gridlock https://t.co/oWFf56dTvZ https://t.co/nngQNwMuu9,FALSE,0,NA,21/03/2017 22:12,FALSE,NA,8.44311E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",jvinodk,0,FALSE,FALSE,NA,NA
57,Innovating in the Pentaho Open Source Community #opensource @Pentaho https://t.co/tlgEEpleWM https://t.co/yMuHq3DZuy,FALSE,0,NA,21/03/2017 22:01,FALSE,NA,8.44308E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",PariFathi,0,FALSE,FALSE,NA,NA
58,"RT @ambientelivre: Matt Casters, Chief Data Integration confirma vinda ao Pentaho Day 2017 
https://t.co/nK82k74Rbo @mattcasters #pentahoda…",FALSE,0,NA,21/03/2017 21:31,FALSE,NA,8.44301E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fernandommota,1,TRUE,FALSE,NA,NA
59,"2 talks approved in #PentahoDay <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>,  the biggest #pentaho community event in the world, May 11-12, Curitiba, Brazil: https://t.co/A8FS2f5kFO",FALSE,0,NA,21/03/2017 21:30,FALSE,NA,8.443E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fernandommota,1,FALSE,FALSE,NA,NA
60,"I'm giving #Pentaho #Ctools advaced course 9 -10 May in São Paulo, Brazil (right before #pentahoday) https://t.co/kFtDlu3aqX @OpeninBigData",FALSE,0,NA,21/03/2017 21:07,FALSE,NA,8.44294E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pmalves,3,FALSE,FALSE,NA,NA
61,El Santo Grial de #analytics es el valor entre #Data e #Insight. @Pentaho https://t.co/9Tfc5ntz86,FALSE,0,NA,21/03/2017 21:01,FALSE,NA,8.44293E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",WaltherHetfield,0,FALSE,FALSE,NA,NA
62,El Santo Grial de #analytics es el valor entre #Data e #Insight. @Pentaho https://t.co/MyMYuJxGIM,FALSE,1,NA,21/03/2017 21:01,FALSE,NA,8.44293E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",HDSLatam,1,FALSE,FALSE,NA,NA
63,O Santo Graal do #analytics é o valor entre #Data e #Insight. @Pentaho https://t.co/KKQxzDinbG,FALSE,0,NA,21/03/2017 21:01,FALSE,NA,8.44293E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",KentzlerHDS,0,FALSE,FALSE,NA,NA
64,El Santo Grial de #analytics es el valor entre #Data e #Insight. @Pentaho https://t.co/CxV3SbQw64,FALSE,0,NA,21/03/2017 21:01,FALSE,NA,8.44293E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",HDSEducacion,0,FALSE,FALSE,NA,NA
65,El Santo Grial de #analytics es el valor entre #Data e #Insight. @Pentaho https://t.co/4hK3xWqNrO,FALSE,0,NA,21/03/2017 21:01,FALSE,NA,8.44293E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",KentzlerHDS,0,FALSE,FALSE,NA,NA
66,O Santo Graal do #analytics é o valor entre #Data e #Insight. @Pentaho https://t.co/eyIG9CN5ve,FALSE,1,NA,21/03/2017 21:01,FALSE,NA,8.44293E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",HDSBrasil,0,FALSE,FALSE,NA,NA
67,"Job-1055 Closed, Pentaho Consultants.  Way too many candidates on mkt w/this skill,  went fast, :)  Thx for submissions",FALSE,1,NA,21/03/2017 20:02,FALSE,NA,8.44278E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",IT_JobUpdate,0,FALSE,FALSE,NA,NA
68,RT @Hitachi_US: Learn more about our Pentaho Open Source Community: https://t.co/V8BhukF2vt,FALSE,0,NA,21/03/2017 19:57,FALSE,NA,8.44277E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hoverley,1,TRUE,FALSE,NA,NA
69,Learn more about our Pentaho Open Source Community: https://t.co/V8BhukF2vt,FALSE,1,NA,21/03/2017 19:54,FALSE,NA,8.44276E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hitachi_US,1,FALSE,FALSE,NA,NA
70,Pentaho Ends Machine Learning Gridlock https://t.co/QsFs0LZCqF https://t.co/tjyJnPvINZ,FALSE,0,NA,21/03/2017 19:52,FALSE,NA,8.44275E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",stacyhailey,0,FALSE,FALSE,NA,NA
71,Learning about @Pentaho Report Designer. #work https://t.co/C4kqj7R6uO,FALSE,0,NA,21/03/2017 19:47,FALSE,NA,8.44274E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rickumali,0,FALSE,FALSE,NA,NA
72,RT @Pentaho: Pentaho Community: Latest blog from @HDScorp details some exciting news! Check it out: https://t.co/NAtQFodeWW,FALSE,0,NA,21/03/2017 19:42,FALSE,NA,8.44273E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ubiquisBI,3,TRUE,FALSE,NA,NA
73,Innovando en la comunidad #OpenSource de @Pentaho. https://t.co/AWDwLP1uYD https://t.co/DEGFMeC5Sf,FALSE,0,NA,21/03/2017 19:02,FALSE,NA,8.44263E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",KentzlerHDS,0,FALSE,FALSE,NA,NA
74,Innovando en la comunidad #OpenSource de @Pentaho. https://t.co/IehCpDLyNn https://t.co/BZwgE1r5Xi,FALSE,0,NA,21/03/2017 19:02,FALSE,NA,8.44263E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",HDSEducacion,0,FALSE,FALSE,NA,NA
75,Innovando en la comunidad #OpenSource de @Pentaho. https://t.co/Z6pMKHjWHC https://t.co/6lThfhPwK8,FALSE,0,NA,21/03/2017 19:02,FALSE,NA,8.44263E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",HDSLatam,0,FALSE,FALSE,NA,NA
76,Inovando na comunidade @Pentaho #OpenSource. https://t.co/DZP9CV4pFT https://t.co/XUVMM7elyd,FALSE,0,NA,21/03/2017 19:02,FALSE,NA,8.44263E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",HDSBrasil,4,FALSE,FALSE,NA,NA
77,Inovando na comunidade @Pentaho #OpenSource. https://t.co/7pveCYt55h https://t.co/LMLWS7hQ7D,FALSE,0,NA,21/03/2017 19:02,FALSE,NA,8.44263E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",KentzlerHDS,0,FALSE,FALSE,NA,NA
78,RT @Pentaho: RESOURCE: Implementing #Hadoop - 7 Common Mistakes and How to Avoid Them: https://t.co/t5BCuHLevA https://t.co/C5NiD02KDn,FALSE,0,NA,21/03/2017 18:38,FALSE,NA,8.44257E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GregKinsey,6,TRUE,FALSE,NA,NA
79,Couldn’t make it to #GartnerDA last week? Check out a recap of the strongest trends we saw coming out of the show:… https://t.co/tZFCUul9am,FALSE,0,NA,21/03/2017 18:25,TRUE,NA,8.44254E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pentaho,0,FALSE,FALSE,NA,NA
80,Pentaho Ends Machine Learning Gridlock https://t.co/mffyQi34H9 https://t.co/ZhYMfoO6yp,FALSE,0,NA,21/03/2017 18:13,FALSE,NA,8.44251E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",yogeshdc,0,FALSE,FALSE,NA,NA
81,#empleo consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle #trabajo https://t.co/GUzQaW58Vm,FALSE,0,NA,21/03/2017 18:11,FALSE,NA,8.4425E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
82,RT software_tic :RT Pentaho: https://t.co/Qy7cwM66Jp,FALSE,0,NA,21/03/2017 18:10,FALSE,NA,8.4425E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",dataprix,0,FALSE,FALSE,NA,NA
